step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
77,TRANSFER,5715004.3,C958168241,5715004.3,0,C1700925232,0,0,1
72,CASH_OUT,3786438.03,C1706727269,3786438.03,0,C98727471,84013.26,3870451.29,1
60,CASH_OUT,581421.85,C1175189548,581421.85,0,C340833561,407848.96,989270.81,1
36,TRANSFER,113338.99,C226697568,113338.99,0,C1045024523,0,0,1
37,CASH_OUT,180967.56,C1196784232,180967.56,0,C165922010,95280.53,276248.1,1
83,TRANSFER,24412.07,C287098370,24412.07,0,C905119100,0,0,1
5,CASH_OUT,10119.47,C213063852,10119.47,0,C922511709,0,10119.47,1
18,CASH_OUT,295664.18,C1446413189,295664.18,0,C185805228,1.02E+07,1.05E+07,1
9,TRANSFER,244068.01,C1087133093,244068.01,0,C1855553543,0,0,1
57,CASH_OUT,157610.11,C1227085633,157610.11,0,C1712237759,949587.48,1107197.59,1
84,CASH_OUT,351912.04,C1976472089,351912.04,0,C920627879,196753.09,548665.13,1
34,TRANSFER,52557.21,C437611850,52557.21,0,C830293590,0,0,1
14,CASH_OUT,65488.05,C1137669976,65488.05,0,C1526507740,0,65488.05,1
12,TRANSFER,2007,C439464764,2007,0,C562360384,0,0,1
92,CASH_OUT,21574.55,C313908201,21574.55,0,C1295977505,0,21574.55,1
58,CASH_OUT,7108914.22,C993318150,7108914.22,0,C73690456,0,7108914.22,1
19,CASH_OUT,161939.36,C1993475473,161939.36,0,C1832323051,628935.02,851972.34,1
27,TRANSFER,496128.26,C842027258,496128.26,0,C136618845,0,0,1
45,TRANSFER,217255.97,C1481880227,217255.97,0,C948441746,0,0,1
3,TRANSFER,22877,C1247938090,22877,0,C1002031672,0,0,1
66,TRANSFER,79441.66,C1915179121,79441.66,0,C36534041,0,0,1
79,CASH_OUT,432254.84,C1072407495,432254.84,0,C577652704,1300115.81,1732370.65,1
22,CASH_OUT,1258956.71,C673988903,1258956.71,0,C833477645,4736010.72,5994967.43,1
86,TRANSFER,88649.1,C1043173812,88649.1,0,C1425524479,0,0,1
68,CASH_OUT,374178.28,C712970778,374178.28,0,C44247024,616364.57,990542.85,1
6,TRANSFER,33332.86,C2025652936,33332.86,0,C1662235713,0,0,1
86,TRANSFER,1.00E+07,C1843531771,1.89E+07,8931607.89,C632110164,0,0,1
51,TRANSFER,361460.79,C877036651,361460.79,0,C748208035,0,0,1
29,TRANSFER,268641.82,C775733773,268641.82,0,C2121303056,0,0,1
83,TRANSFER,2498370.12,C1058391661,2498370.12,0,C167823915,0,0,1
4,CASH_OUT,169941.73,C2026325575,169941.73,0,C1394526584,0,169941.73,1
14,CASH_OUT,2093951.47,C1440901488,2093951.47,0,C166839225,0,2093951.47,1
61,TRANSFER,37720.99,C2113787126,37720.99,0,C2003052554,0,0,1
27,CASH_OUT,329937.88,C148278282,329937.88,0,C1783581377,349407.23,679345.1,1
94,CASH_OUT,2393539.65,C1767333284,2393539.65,0,C610460069,5157128.07,7550667.73,1
64,TRANSFER,960306.85,C273631269,960306.85,0,C1035103148,0,0,1
47,TRANSFER,13172.17,C1669581327,13172.17,0,C1697995801,0,0,1
39,TRANSFER,238717.5,C492613437,238717.5,0,C74971191,0,0,1
93,TRANSFER,175313.96,C1863782967,175313.96,0,C1170590191,0,0,1
28,CASH_OUT,3832058.34,C426880249,3832058.34,0,C1566081912,531662.14,4363720.48,1
25,TRANSFER,802382.45,C127098115,802382.45,0,C1570699013,0,0,1
94,CASH_OUT,2169679.91,C395839623,2169679.91,0,C925758982,0,2169679.91,1
58,TRANSFER,106673.26,C666474898,106673.26,0,C2119441360,0,0,1
39,CASH_OUT,39013.3,C888856721,39013.3,0,C202101281,924162.55,1089489.11,1
13,CASH_OUT,48375.02,C1894578299,48375.02,0,C590035788,374803.26,658520.33,1
45,CASH_OUT,4919642.57,C693406382,4919642.57,0,C1514738968,1414095.92,6333738.49,1
72,TRANSFER,8594065.09,C1801750044,8594065.09,0,C1420708952,0,0,1
61,TRANSFER,475368.94,C397354505,475368.94,0,C320276503,0,0,1
51,CASH_OUT,115881.21,C819461207,115881.21,0,C814886797,4774288.04,4890169.26,1
66,TRANSFER,813133.35,C718215446,813133.35,0,C1200993280,0,0,1
44,TRANSFER,44571.94,C1819568647,44571.94,0,C258309243,0,0,1
86,TRANSFER,21829.31,C1342024703,21829.31,0,C1828683068,0,0,1
71,CASH_OUT,304085.48,C1476565151,304085.48,0,C1637975724,152325.14,456410.63,1
9,CASH_OUT,361559.69,C684758020,361559.69,0,C1769042905,504667.31,189441.24,1
6,TRANSFER,30521.02,C903383636,30521.02,0,C904300960,0,0,1
62,TRANSFER,401529.35,C330207825,401529.35,0,C1825454306,0,0,1
12,CASH_OUT,19472,C1205151454,19472,0,C664770316,0,19472,1
59,TRANSFER,2050727.81,C721700955,2050727.81,0,C1996747267,0,0,1
62,CASH_OUT,724414.43,C189532677,724414.43,0,C741569434,223853.38,948267.81,1
72,TRANSFER,2947783.87,C1641673590,2947783.87,0,C227659861,0,0,1
18,TRANSFER,1974352.3,C745648946,1974352.3,0,C1091334879,0,0,1
56,TRANSFER,4243468.19,C244956323,4243468.19,0,C1079262309,0,0,1
4,CASH_OUT,86070.17,C1699873763,86070.17,0,C560041895,0,86070.17,1
21,TRANSFER,785323,C1204079316,785323,0,C637091706,0,0,1
74,TRANSFER,3284197.88,C103236252,3284197.88,0,C1710384366,0,0,1
18,CASH_OUT,307739.18,C281912643,307739.18,0,C1264205758,25326,838246.41,1
22,CASH_OUT,461509.86,C2141057802,461509.86,0,C802885021,302583.81,764093.67,1
32,CASH_OUT,81867.07,C1861680707,81867.07,0,C2064372710,135117.98,216985.05,1
15,CASH_OUT,212089.74,C1970843703,212089.74,0,C597280894,257758.48,469848.23,1
74,CASH_OUT,59127.34,C780368561,59127.34,0,C1227289239,17207.02,76334.36,1
42,CASH_OUT,3569720.42,C2012983997,3569720.42,0,C365271329,0,3569720.42,1
4,TRANSFER,86070.17,C1844941220,86070.17,0,C1191544932,0,0,1
68,CASH_OUT,5800988.12,C1232837961,5800988.12,0,C1664538299,0,5800988.12,1
44,CASH_OUT,534255.94,C1829721095,534255.94,0,C991247178,24559,558814.94,1
34,CASH_OUT,52557.21,C483094763,52557.21,0,C1009901500,0,52557.21,1
26,TRANSFER,37065.55,C1952239554,37065.55,0,C399460584,0,0,1
66,CASH_OUT,7169129.94,C877157675,7169129.94,0,C357180483,0,7169129.94,1
65,TRANSFER,881811.11,C920552627,881811.11,0,C1105243161,0,0,1
10,CASH_OUT,277970.88,C489647033,0,0,C571514738,0,277970.88,1
1,TRANSFER,181,C1305486145,181,0,C553264065,0,0,1
43,CASH_OUT,21987,C983847519,21987,0,C868283274,123690.93,145677.94,1
7,TRANSFER,21729,C1686905633,21729,0,C824421402,0,0,1
45,TRANSFER,155761.29,C280136890,155761.29,0,C927108992,0,0,1
59,CASH_OUT,394388.09,C1802030448,394388.09,0,C707965723,1260564.49,1654952.58,1
11,TRANSFER,313418.28,C711446907,313418.28,0,C888769567,0,97980.88,1
74,TRANSFER,59813.61,C1934910898,59813.61,0,C547328121,0,0,1
42,TRANSFER,36359.57,C1167233065,36359.57,0,C528250681,0,0,1
69,CASH_OUT,2147778.33,C515510845,2147778.33,0,C415699959,0,2147778.33,1
56,TRANSFER,42789.93,C353411083,42789.93,0,C803277933,0,0,1
41,TRANSFER,1783144.33,C1067826676,1783144.33,0,C57546675,0,0,1
35,CASH_OUT,472692.51,C145594916,472692.51,0,C1718370785,193065.83,665758.34,1
39,CASH_OUT,18887,C1507825825,18887,0,C1603586973,131489.74,150376.74,1
9,CASH_OUT,21922,C1499032143,21922,0,C1508330669,1929861.61,2046918.8,1
69,CASH_OUT,582571.87,C1154322501,582571.87,0,C1687580441,0,582571.87,1
72,TRANSFER,730574.39,C1671411740,730574.39,0,C2033875224,0,0,1
7,CASH_OUT,441445.58,C398085606,441445.58,0,C2072030256,98993.5,0,1
82,CASH_OUT,1534985.07,C911734420,1534985.07,0,C1953014312,0,1534985.07,1
40,CASH_OUT,212613.29,C1863248518,212613.29,0,C536599412,1370788.41,1583401.69,1
61,CASH_OUT,37720.99,C188991252,37720.99,0,C308006848,288804.07,326525.06,1
15,TRANSFER,696763.08,C968403759,696763.08,0,C1524019269,0,69861.26,1
58,TRANSFER,7108914.22,C1494760088,7108914.22,0,C1835087777,0,0,1
77,TRANSFER,239473.85,C729877384,239473.85,0,C1610940627,0,0,1
13,TRANSFER,6188514.81,C135832352,6188514.81,0,C2009346140,0,0,1
33,TRANSFER,9887819.06,C1548903046,9887819.06,0,C2065423383,0,0,1
75,TRANSFER,959018.79,C1318698561,959018.79,0,C2115087067,0,0,1
17,CASH_OUT,42062.82,C897869440,340830.43,298767.61,C616721459,398931.35,678419.64,1
32,TRANSFER,404165.06,C1458768825,404165.06,0,C206316722,0,0,1
74,CASH_OUT,59813.61,C1784961866,59813.61,0,C1245192492,0,59813.61,1
59,CASH_OUT,1367340.03,C954658479,1367340.03,0,C845870432,296833.6,1664173.63,1
15,TRANSFER,128473.62,C1012580160,128473.62,0,C540657255,0,0,1
25,TRANSFER,781953.11,C763225876,781953.11,0,C1927695058,0,0,1
78,TRANSFER,178569.48,C282621115,178569.48,0,C2027238520,0,0,1
34,TRANSFER,1016540.35,C638438531,1016540.35,0,C2146216948,0,0,1
77,CASH_OUT,819048.34,C48810852,819048.34,0,C1460010933,1104098.69,1923147.03,1
28,CASH_OUT,491517.77,C1198658385,491517.77,0,C523126423,518777.34,1010295.11,1
59,CASH_OUT,44733.5,C1363437677,44733.5,0,C1445811732,2534461.11,2579194.61,1
39,TRANSFER,7937954.2,C2057200986,7937954.2,0,C1124319645,0,0,1
15,CASH_OUT,696763.08,C725915377,696763.08,0,C1656726101,366114.58,1347073.81,1
63,TRANSFER,197226.65,C1538536157,197226.65,0,C1896614473,0,0,1
60,CASH_OUT,89014.32,C2128547053,89014.32,0,C2076906949,330651.68,419666,1
19,CASH_OUT,1861008.32,C1718961034,1861008.32,0,C714051433,0,1789942.62,1
61,CASH_OUT,55062.46,C983142202,55062.46,0,C204026282,0,55062.46,1
21,CASH_OUT,23292.3,C1861214292,0,0,C1834461593,392364.62,415656.92,1
48,CASH_OUT,5489302.04,C123757418,5489302.04,0,C346649476,1356390.81,6845692.85,1
46,CASH_OUT,35016.23,C1267520613,35016.23,0,C801157832,65435.34,100451.57,1
73,TRANSFER,12619.29,C427763831,12619.29,0,C1394804033,0,0,1
33,TRANSFER,6648389.9,C67311634,6648389.9,0,C674603923,0,0,1
25,TRANSFER,1698263.69,C1865185181,1698263.69,0,C388097316,0,0,1
10,TRANSFER,9217.19,C184586799,9217.19,0,C812377986,0,96795.6,1
68,CASH_OUT,3512572.72,C451243683,3512572.72,0,C958253769,111846.62,3624419.34,1
18,TRANSFER,295664.18,C1726326177,295664.18,0,C1540448785,0,0,1
11,TRANSFER,12461,C2079232448,12461,0,C585834595,0,0,1
93,CASH_OUT,886588.02,C700848378,886588.02,0,C1731783280,0,886588.02,1
27,TRANSFER,494244.61,C1529468267,494244.61,0,C1924171481,0,0,1
79,TRANSFER,1619331.51,C144675030,1619331.51,0,C660991644,0,0,1
60,TRANSFER,581421.85,C1021314422,581421.85,0,C2062695733,0,0,1
10,TRANSFER,59835,C1568400442,59835,0,C1262169546,0,0,1
80,CASH_OUT,42659.39,C73677947,42659.39,0,C1626691330,173558.43,216217.82,1
22,TRANSFER,2068118.36,C1472367087,2068118.36,0,C52390890,0,0,1
71,TRANSFER,304085.48,C378617827,304085.48,0,C1265131322,0,0,1
8,TRANSFER,222,C1961506277,222,0,C378841819,0,267095.19,1
12,CASH_OUT,149668.66,C227115333,0,0,C460735540,44170.11,193838.76,1
74,TRANSFER,59127.34,C1444290021,59127.34,0,C959470338,0,0,1
74,TRANSFER,4375931.29,C775816840,4375931.29,0,C1539861914,0,0,1
95,TRANSFER,56745.14,C872526349,56745.14,0,C1824885183,0,0,1
14,TRANSFER,1832319.42,C439830884,1832319.42,0,C1133002328,0,0,1
64,CASH_OUT,37796.75,C758006561,37796.75,0,C2079728909,211905.39,249702.14,1
10,CASH_OUT,93810.76,C1190429229,93810.76,0,C2104652067,4096048.05,4189858.81,1
51,CASH_OUT,361460.79,C136533160,361460.79,0,C178151720,991487.78,1352948.57,1
12,CASH_OUT,1041647.06,C169939918,1041647.06,0,C1673501963,52730.33,1094377.39,1
34,TRANSFER,40458,C262165422,40458,0,C847172802,0,0,1
68,TRANSFER,157494.6,C1123186349,157494.6,0,C1729475937,0,0,1
29,TRANSFER,340198.41,C491994230,340198.41,0,C772681684,0,0,1
45,CASH_OUT,5188875.35,C1564479230,5188875.35,0,C203959811,11465,5020573.28,1
87,TRANSFER,1083860.21,C1872678613,1083860.21,0,C1669827303,0,0,1
51,CASH_OUT,567932.31,C1373739020,567932.31,0,C1576761892,0,567932.31,1
54,TRANSFER,438224.6,C163085808,438224.6,0,C652285552,0,0,1
38,CASH_OUT,448004.86,C949792674,448004.86,0,C1152369407,147828.66,595833.52,1
90,CASH_OUT,249791.3,C712828337,249791.3,0,C1973032153,0,249791.3,1
71,CASH_OUT,14385.54,C1772396080,14385.54,0,C257338994,28309.09,42694.63,1
46,TRANSFER,945131.85,C1324043104,945131.85,0,C797897879,0,0,1
7,TRANSFER,164,C1455969984,164,0,C2119910556,0,0,1
32,TRANSFER,81867.07,C1128786535,81867.07,0,C9901046,0,0,1
80,TRANSFER,42659.39,C1702857614,42659.39,0,C952860391,0,0,1
42,CASH_OUT,334276.08,C1006070662,334276.08,0,C1475265472,318089.61,652365.68,1
78,TRANSFER,2254934.36,C65227807,2254934.36,0,C213999906,0,0,1
16,CASH_OUT,2198224.71,C705981026,2198224.71,0,C697783649,0,2198224.71,1
22,TRANSFER,346704.55,C1332180070,346704.55,0,C2027621451,0,0,1
66,CASH_OUT,79441.66,C2043684094,79441.66,0,C795372753,2051790.44,2131232.1,1
7,CASH_OUT,5460002.91,C1588880909,5460002.91,0,C1570256460,0,9281535.44,1
22,CASH_OUT,346704.55,C54851371,346704.55,0,C943084296,513994.79,860699.34,1
47,CASH_OUT,13172.17,C11443462,13172.17,0,C1334228384,0,13172.17,1
35,CASH_OUT,3606943.31,C1011490419,3606943.31,0,C1919783086,0,3606943.31,1
90,TRANSFER,7696836.35,C1641731466,7696836.35,0,C290559240,0,0,1
85,TRANSFER,1440705.58,C1202805418,1440705.58,0,C1429653947,0,0,1
4,TRANSFER,13707.11,C17222024,13707.11,0,C410033330,0,0,1
11,CASH_OUT,12461,C938980312,12461,0,C621014131,27964.11,40425.11,1
15,CASH_OUT,119,C1584512618,119,0,C2102058838,4844060.13,4844179.13,1
86,CASH_OUT,17822.02,C270438906,17822.02,0,C976082192,2619609.53,2637431.55,1
47,TRANSFER,61487.67,C825902720,61487.67,0,C512979582,0,0,1
21,CASH_OUT,785323,C1794798581,785323,0,C801984124,803839.25,1720783.92,1
44,CASH_OUT,1649818.97,C2052172437,1649818.97,0,C1401780750,560704.68,2210523.64,1
80,CASH_OUT,62134.33,C1079384969,62134.33,0,C1087953881,509204.33,571338.66,1
49,TRANSFER,114017.19,C1785967281,114017.19,0,C68578357,0,0,1
6,TRANSFER,216422,C666642000,216422,0,C1315078366,0,0,1
41,TRANSFER,32690.68,C1813633369,32690.68,0,C586649123,0,0,1
89,TRANSFER,766631.82,C112075481,766631.82,0,C1906745138,0,0,1
48,TRANSFER,1215297.01,C22070941,1215297.01,0,C1908319524,0,0,1
71,CASH_OUT,62091.44,C979329781,62091.44,0,C1938348365,6296058.91,6358150.35,1
68,TRANSFER,13890.42,C1860550733,13890.42,0,C731457880,0,0,1
53,CASH_OUT,6215.44,C1351929617,6215.44,0,C842672981,191197.42,197412.85,1
33,TRANSFER,3295227.84,C1152596026,3295227.84,0,C1976114093,0,0,1
86,CASH_OUT,21829.31,C1952555964,21829.31,0,C1702948277,357009.54,378838.85,1
16,TRANSFER,828720.89,C1422357582,828720.89,0,C366986030,0,0,1
45,TRANSFER,213983.59,C286239409,213983.59,0,C151804423,0,0,1
22,CASH_OUT,489767.32,C480109552,489767.32,0,C720599914,0,489767.32,1
85,CASH_OUT,1529614.71,C955071434,1529614.71,0,C865727492,0,1529614.71,1
90,TRANSFER,1182557.97,C787624212,1182557.97,0,C707993034,0,0,1
48,CASH_OUT,147267.01,C1556029086,147267.01,0,C1479614331,107418,64210.56,1
26,CASH_OUT,37065.55,C281192595,37065.55,0,C514736179,1396327.66,1433393.21,1
47,TRANSFER,1388951.5,C1186930189,1388951.5,0,C2069118895,0,0,1
55,CASH_OUT,854550.85,C1410522707,854550.85,0,C880907246,186808.48,1041359.33,1
71,CASH_OUT,345526.4,C1313615833,345526.4,0,C475338087,210291.99,555818.38,1
47,TRANSFER,243028.65,C1664257559,243028.65,0,C1658994093,0,0,1
33,CASH_OUT,214975.9,C6796051,214975.9,0,C677541710,152331.28,374513.69,1
59,CASH_OUT,1011606.26,C754293523,1011606.26,0,C1247187194,0,1011606.26,1
43,TRANSFER,1395850.55,C1296215617,0,0,C1429415136,260806.21,1656656.77,1
81,CASH_OUT,1980800.05,C1774788670,1980800.05,0,C824562042,1779203.4,3760003.46,1
73,CASH_OUT,400157.86,C1959804825,400157.86,0,C1005460442,0,400157.86,1
91,TRANSFER,482679.6,C822183230,482679.6,0,C1393101702,0,0,1
10,CASH_OUT,503405.88,C140359285,503405.88,0,C2020337583,29669,533074.88,1
95,CASH_OUT,655676.97,C1072220674,655676.97,0,C2110200242,53614.28,709291.25,1
94,TRANSFER,2169679.91,C358188091,2169679.91,0,C329029721,0,0,1
94,TRANSFER,363378.75,C998593582,363378.75,0,C855256022,0,0,1
14,CASH_OUT,1561891.66,C15204463,1561891.66,0,C1255502452,3471928.95,6443177.56,1
82,TRANSFER,1.00E+07,C1237313447,1.10E+07,987591.59,C1468356154,0,0,1
91,TRANSFER,921668.95,C1152872254,921668.95,0,C1484049545,0,0,1
38,TRANSFER,2395.29,C1015615322,2395.29,0,C503986394,0,0,1
47,CASH_OUT,243028.65,C1427360526,243028.65,0,C410529823,441285.14,684313.79,1
41,TRANSFER,82806.2,C474735735,82806.2,0,C1737223057,0,0,1
62,CASH_OUT,401529.35,C570967174,401529.35,0,C1845869240,4162.42,405691.77,1
74,CASH_OUT,2451423.58,C1267904754,2451423.58,0,C858620596,4870.65,2456294.22,1
90,CASH_OUT,703833.48,C973257095,703833.48,0,C782817814,0,703833.48,1
59,TRANSFER,9748.89,C385589098,9748.89,0,C1606057909,0,0,1
18,CASH_OUT,11481,C779194867,11481,0,C1475456951,761417.61,1765080.5,1
51,CASH_OUT,1170282.92,C555990868,1170282.92,0,C1318550066,173264.14,1343547.06,1
45,CASH_OUT,217255.97,C1291131466,217255.97,0,C1786011910,2115234.86,2332490.82,1
65,TRANSFER,446032.95,C1116093088,446032.95,0,C506992553,0,0,1
89,CASH_OUT,766631.82,C876716683,766631.82,0,C1473416514,0,766631.82,1
13,TRANSFER,408,C2021466585,408,0,C1864486913,0,226013.18,1
19,CASH_OUT,3477438.49,C841995363,3477438.49,0,C1314676285,0,3477438.49,1
61,CASH_OUT,475368.94,C916986889,475368.94,0,C1738798142,1348026.73,1823395.67,1
6,TRANSFER,10224,C365589282,10224,0,C908043384,0,0,1
56,CASH_OUT,2776135.33,C718213394,2776135.33,0,C1307403006,0,2776135.33,1
82,CASH_OUT,987591.59,C599597900,987591.59,0,C886672232,0,987591.59,1
31,TRANSFER,587031.2,C1909564191,587031.2,0,C2047987632,0,0,1
69,TRANSFER,271731.05,C659199413,271731.05,0,C1444079719,0,0,1
12,TRANSFER,2066467.64,C1223631235,2066467.64,0,C1281019843,0,81209.81,1
64,TRANSFER,31574.65,C1061680194,31574.65,0,C2009518683,0,0,1
24,TRANSFER,986876.27,C1702714599,986876.27,0,C83459379,0,0,1
69,CASH_OUT,19776.71,C1994183389,19776.71,0,C366927459,1138941.53,1158718.24,1
90,TRANSFER,249791.3,C2018224474,249791.3,0,C1562137241,0,0,1
37,CASH_OUT,5979556.06,C1240594546,5979556.06,0,C579897687,0,5979556.06,1
56,CASH_OUT,42789.93,C1799683256,42789.93,0,C2124012245,0,42789.93,1
65,CASH_OUT,446032.95,C289101217,446032.95,0,C514505298,205977.41,652010.36,1
32,CASH_OUT,401575.19,C1684571589,401575.19,0,C1619036760,0,401575.19,1
66,TRANSFER,548269.98,C172609143,548269.98,0,C106756368,0,0,1
31,TRANSFER,335219.49,C1775717184,335219.49,0,C1987320319,0,0,1
66,CASH_OUT,2322909.69,C548911578,2322909.69,0,C1075176822,875613.05,3198522.74,1
60,CASH_OUT,1026208.84,C518197295,1026208.84,0,C1560262585,353447.51,1379656.35,1
69,TRANSFER,353313.55,C275034566,353313.55,0,C782534893,0,0,1
61,TRANSFER,1155128.91,C74298259,1155128.91,0,C1317404545,0,0,1
25,TRANSFER,18126.95,C556483673,18126.95,0,C946378506,0,0,1
34,TRANSFER,71693.42,C1103482150,71693.42,0,C2145121206,0,0,1
90,CASH_OUT,266746.42,C1311443000,266746.42,0,C1414013313,4433931.77,4700678.19,1
22,TRANSFER,235512.2,C480136801,235512.2,0,C160106315,0,0,1
61,CASH_OUT,1735466.52,C319563760,1735466.52,0,C2133088178,0,1735466.52,1
34,CASH_OUT,51424.22,C1977213426,51424.22,0,C1445058573,87252.78,138677,1
68,TRANSFER,1858515.57,C1530003925,1858515.57,0,C1195646619,0,0,1
73,CASH_OUT,684796.16,C1555882195,684796.16,0,C644163395,2754453.54,3439249.7,1
24,TRANSFER,291305.98,C71665357,291305.98,0,C1607901570,0,0,1
5,TRANSFER,10119.47,C1775746074,10119.47,0,C746009679,0,0,1
71,TRANSFER,2949339.09,C866984681,2949339.09,0,C1857536723,0,0,1
9,TRANSFER,1154353.99,C670587931,1154353.99,0,C150406565,0,10872.9,1
86,TRANSFER,8931607.89,C1230337572,8931607.89,0,C720836200,0,0,1
84,TRANSFER,351912.04,C2080405171,351912.04,0,C1544738688,0,0,1
18,CASH_OUT,1102133.9,C1213142549,1102133.9,0,C1880832297,306228.56,1408362.45,1
78,TRANSFER,1321091.25,C3630973,1321091.25,0,C1609262789,0,0,1
58,CASH_OUT,106673.26,C160197221,106673.26,0,C431559844,0,106673.26,1
43,TRANSFER,362152.77,C1484448573,362152.77,0,C1911678087,0,0,1
31,CASH_OUT,587031.2,C1534882693,587031.2,0,C534658891,338247.75,925278.94,1
90,TRANSFER,39664.74,C1509358186,39664.74,0,C2068734277,0,0,1
86,CASH_OUT,88649.1,C796414235,88649.1,0,C1743229382,2239755.86,2328404.96,1
35,TRANSFER,472692.51,C892010542,472692.51,0,C935310781,0,0,1
22,TRANSFER,1258956.71,C1209224134,1258956.71,0,C314012937,0,0,1
7,TRANSFER,21571,C786114805,21571,0,C1666314150,0,0,1
60,TRANSFER,45807.51,C958487787,45807.51,0,C218393296,0,0,1
67,CASH_OUT,1028326.5,C1062379106,1028326.5,0,C1316357800,0,1028326.5,1
60,TRANSFER,40486.25,C46706219,40486.25,0,C1894539182,0,0,1
93,TRANSFER,269545.63,C1904367873,269545.63,0,C156002993,0,0,1
66,CASH_OUT,2096634.43,C65342125,2096634.43,0,C282355647,183429.98,2280064.41,1
64,CASH_OUT,104957.85,C1731531059,104957.85,0,C621663353,29237.79,134195.64,1
18,CASH_OUT,9131,C895161073,9131,0,C1762082057,133084.02,142215.02,1
6,CASH_OUT,33332.86,C685428529,33332.86,0,C1626759869,31002,0,1
65,CASH_OUT,215.83,C1831520820,215.83,0,C331175512,3563442.24,3563658.07,1
19,CASH_OUT,1.00E+07,C2050703310,1.00E+07,0,C1622860679,504326.62,1.03E+07,1
53,CASH_OUT,931684.75,C1888926728,931684.75,0,C1918631578,3608144.66,4539829.41,1
94,TRANSFER,445257.43,C1313587911,445257.43,0,C1637506717,0,0,1
58,CASH_OUT,246938.77,C1249676524,246938.77,0,C1822682019,0,246938.77,1
76,TRANSFER,9917.27,C1267158518,9917.27,0,C1985253789,0,0,1
79,TRANSFER,664992.86,C2021935445,664992.86,0,C332249974,0,0,1
8,CASH_OUT,89631.24,C1938531779,89631.24,0,C2048578791,21175,0,1
61,TRANSFER,332138.32,C729983243,332138.32,0,C246124153,0,0,1
90,CASH_OUT,113309.55,C1936469791,113309.55,0,C471979620,0,113309.55,1
47,TRANSFER,827921.27,C1767277816,827921.27,0,C1835346647,0,0,1
93,TRANSFER,315654.19,C676090557,315654.19,0,C1516512243,0,0,1
11,CASH_OUT,2100,C169099320,2100,0,C697156329,112512.48,114612.48,1
35,CASH_OUT,171788.82,C432562518,171788.82,0,C1529736160,19962,0,1
43,TRANSFER,435166.65,C1897851214,435166.65,0,C1118636317,0,0,1
18,CASH_OUT,314251.58,C1462280812,75956.47,0,C90486891,7962205.25,8276456.84,1
65,CASH_OUT,385556.82,C1422380255,385556.82,0,C947026739,60032.11,445588.93,1
13,TRANSFER,2686564.04,C364029634,2686564.04,0,C2041291172,0,0,1
43,TRANSFER,93459.89,C1518273469,93459.89,0,C1076725693,0,0,1
5,CASH_OUT,120074.73,C1174000532,120074.73,0,C410033330,0,120074.73,1
34,TRANSFER,51424.22,C1887135298,51424.22,0,C1119742908,0,0,1
93,CASH_OUT,3206623.39,C1011158272,3206623.39,0,C1883340818,3449811.9,6965506.67,1
8,CASH_OUT,1996.17,C858959216,1996.17,0,C864078397,2559.74,4555.92,1
94,CASH_OUT,445257.43,C1527777491,445257.43,0,C1215602275,0,445257.43,1
38,TRANSFER,7567170.36,C1215509660,7567170.36,0,C96222488,0,0,1
71,TRANSFER,479892.04,C949573914,479892.04,0,C346346824,0,0,1
72,TRANSFER,3243092.91,C891068137,3243092.91,0,C177386089,0,0,1
27,TRANSFER,1218165.88,C361429301,1218165.88,0,C550179566,0,0,1
59,CASH_OUT,9748.89,C383165349,9748.89,0,C868497487,180869.12,190618.01,1
65,TRANSFER,3760068.04,C661110749,3760068.04,0,C90361142,0,0,1
22,TRANSFER,74804.24,C1239771149,74804.24,0,C1699565892,0,0,1
66,CASH_OUT,548269.98,C145966586,548269.98,0,C979594589,0,548269.98,1
85,CASH_OUT,8924971.59,C1227042704,8924971.59,0,C585705042,59990.3,8984961.89,1
70,CASH_OUT,266766.78,C862440440,266766.78,0,C167070759,0,266766.78,1
19,TRANSFER,3477438.49,C767243506,3477438.49,0,C1532877354,0,0,1
59,CASH_OUT,3904257.51,C280132554,3904257.51,0,C858291954,0,3904257.51,1
37,CASH_OUT,112486.46,C124687089,0,0,C179706450,257274.47,369760.93,1
34,TRANSFER,989311.12,C2035691205,989311.12,0,C2145664965,0,0,1
38,TRANSFER,21367,C1884262933,21367,0,C69223691,0,0,1
25,CASH_OUT,802382.45,C1343455954,802382.45,0,C1045004287,0,802382.45,1
92,TRANSFER,101903.69,C1615802716,101903.69,0,C1977391812,0,0,1
18,TRANSFER,1144089.37,C1218322192,1144089.37,0,C1107369132,0,0,1
86,TRANSFER,17822.02,C1763423014,17822.02,0,C2088891396,0,0,1
91,TRANSFER,737285.03,C2082041963,737285.03,0,C484298628,0,0,1
58,CASH_OUT,378688.65,C851631639,378688.65,0,C1573752300,0,378688.65,1
15,TRANSFER,212089.74,C378910639,212089.74,0,C1881567873,0,0,1
80,CASH_OUT,173782.59,C2085532500,173782.59,0,C1628486398,3272453.63,3446236.22,1
46,CASH_OUT,945131.85,C809054944,945131.85,0,C264512063,119561.47,1064693.32,1
36,CASH_OUT,32382.96,C1507237385,32382.96,0,C53062849,0,32382.96,1
11,TRANSFER,2100,C785601242,2100,0,C1576053316,0,0,1
93,CASH_OUT,4120.14,C861292985,4120.14,0,C1762318733,0,4120.14,1
